id_number,Finished,Progress,Duration,Year,Month,Day,adults,children,postcode,exp_house_inc_2021,work_mood_2019,work_mood_2020,avg_work_hour_2019,avg_work_hour_2020,TDW_2019,EM_2019,EE_2019,LT_2019,ON_2019,TDW_2020,EM_2020,EE_2020,LT_2020,ON_2020,work_stability_2019,work_stability_2020,comfortable_2019,lonely_2019,active_2019,connected_2019,peaceful_2019,chaotic_2019,comfortable_2020,lonely_2020,active_2020,connected_2020,peaceful_2020,chaotic_2020,mental_cond_2019,mental_cond_2020,age_group,new_house_inc_2019,new_house_inc_2020
665,1,100,1059.3081472148162,2021,1,9,1,3,3107,161870.8975515974,2,2,6,6,0,0,0,0,0,0,0,1,0,0,2,4,0,0,1,1,0,1,1,1,0,0,1,0,1,1,"(48.4,61.6]",81035.51280583246,271200.19990851573
666,1,100,780.2035244314014,2021,1,25,1,1,3195,76432.51216880877,3,6,6,4,1,0,0,0,0,1,0,1,1,0,2,3,0,0,1,0,0,0,0,0,0,1,0,1,1,1,"(35.2,48.4]",104578.0315969873,138664.76894545063
667,1,100,1254.7122422158754,2021,1,20,1,1,3175,214895.92794521153,6,1,3,1,0,0,1,0,0,NA,NA,NA,NA,NA,1,NA,0,0,0,1,0,0,1,0,0,0,0,1,1,1,"(35.2,48.4]",160248.42931580963,0
668,1,100,2595.6062026670725,2021,1,11,2,2,3099,75017.03121889028,6,6,4,1,1,0,0,0,0,0,0,0,1,0,2,3,1,0,1,0,0,0,0,0,1,0,0,1,3,1,"(48.4,61.6]",99226.56400470652,85216.4456870879
669,1,100,238.12586341672687,2021,1,8,2,1,3132,199438.020271778,2,3,3,2,1,0,0,0,0,1,0,1,1,0,3,4,1,1,1,0,0,0,1,0,0,1,1,1,1,3,"(48.4,61.6]",62420.29077485741,68525.8632916771
670,1,100,578.544071142249,2021,1,3,2,2,3168,104139.10911256322,6,6,2,6,1,0,0,0,1,0,0,0,1,0,2,3,0,1,1,1,1,0,0,0,0,1,0,0,1,3,"(35.2,48.4]",159343.73711273415,111310.97145257592
671,1,100,289.9754158760315,2021,1,7,1,0,3151,117655.1246274179,3,1,1,1,1,0,1,0,0,NA,NA,NA,NA,NA,4,NA,1,0,1,0,0,1,0,0,0,1,0,0,3,1,"(35.2,48.4]",137805.74807446156,112200.4447777758
672,1,100,623.5808063816797,2021,1,4,2,-0,3128,135683.7778400554,5,5,6,4,1,0,0,0,0,0,1,0,1,0,1,3,0,0,0,0,1,0,0,0,0,0,0,1,1,3,"(48.4,61.6]",124791.34001327185,148023.8043359417
673,1,100,2472.8639713501675,2021,1,18,2,1,3165,113640.03052392777,2,6,6,5,1,0,0,0,0,1,0,0,0,0,1,3,0,1,1,1,0,1,0,0,0,1,0,0,1,3,"(48.4,61.6]",50100.04395032628,117858.2819344476
674,1,100,239.62170583392904,2021,1,9,1,2,3008,0,2,6,6,1,1,0,0,0,0,1,0,0,1,0,2,3,1,0,0,0,0,0,0,0,0,1,0,1,3,2,"(48.4,61.6]",138611.0451131244,137585.41180027937
675,1,100,914.095457373037,2021,1,12,1,1,3035,88522.14329138138,1,6,6,1,1,0,0,0,0,1,0,0,1,1,3,4,0,0,0,0,0,0,0,0,0,1,0,0,3,2,"(35.2,48.4]",44516.92718590349,198823.68186893148
676,1,100,601.2541292105212,2021,1,31,1,0,3176,97213.54307129302,6,6,2,1,1,0,1,0,0,0,0,0,1,0,4,3,1,0,1,0,1,0,0,1,0,1,1,1,1,3,"(35.2,48.4]",73994.3904338382,120228.8558569464
677,1,100,158.6809844780902,2021,1,25,2,2,3148,104084.3395440185,6,6,6,5,1,0,1,0,1,0,0,1,1,0,4,4,1,1,1,1,0,0,1,0,0,1,0,0,1,3,"(21.9,35.2]",63919.20517403808,0
678,1,100,707.7771591611466,2021,1,20,3,1,3041,253707.0991434751,4,6,3,1,1,1,0,0,0,0,0,1,1,0,1,2,1,0,1,0,1,0,0,0,0,1,0,1,3,1,"(61.6,74.8]",72348.69037864998,274251.0323359612
679,1,100,251.81388664638408,2021,1,27,3,1,3186,153157.48972580992,3,6,6,3,1,0,1,0,0,0,0,0,0,0,1,2,0,0,1,1,0,0,0,0,0,1,0,1,1,2,"(48.4,61.6]",96186.31927245056,78202.58713557279
680,1,100,251.1994362626631,2021,1,6,1,1,3039,146021.6692242535,2,1,3,1,1,0,0,1,0,NA,NA,NA,NA,NA,1,NA,0,0,0,0,0,1,1,0,0,1,0,1,1,2,"(35.2,48.4]",71779.23842974156,194949.48047872528
681,1,100,308.78273676101543,2021,1,22,2,2,3077,71116.475776407,2,1,2,1,1,0,0,0,1,NA,NA,NA,NA,NA,1,NA,0,0,0,0,0,0,1,0,0,0,0,0,1,2,"(48.4,61.6]",50999.328930502,142272.15273625724
682,1,100,925.793481057089,2021,1,13,1,1,3057,139107.17144308146,2,1,6,1,1,0,0,0,0,NA,NA,NA,NA,NA,2,NA,1,0,0,0,1,0,1,0,0,1,1,0,3,1,"(61.6,74.8]",89001.85864757522,159572.48020660228
683,1,100,211.0380508585197,2021,1,10,1,0,3057,183107.6812614836,5,2,6,6,1,0,0,0,0,1,0,0,0,0,4,3,1,0,0,0,0,0,0,0,0,1,0,0,2,1,"(21.9,35.2]",110504.06156502903,180663.74365081484
684,1,100,1251.0784046356052,2021,1,17,3,1,3206,40948.6287359378,2,3,6,1,1,0,0,0,0,1,0,1,1,0,1,2,1,0,0,0,0,0,1,0,0,1,0,0,2,1,"(48.4,61.6]",120402.90062959207,176132.49309673457
685,1,100,861.7950720518601,2021,1,24,2,-0,3178,160770.08061243847,4,4,1,1,0,0,0,0,0,1,0,0,1,0,1,2,1,0,1,0,1,1,1,0,0,1,0,1,1,1,"(48.4,61.6]",39458.48351401759,177805.59543252297
686,1,100,862.8209298479507,2021,1,15,1,1,3082,0,6,1,6,1,1,0,0,0,0,NA,NA,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,1,0,1,2,3,"(48.4,61.6]",152770.88271962624,124740.20387345561
687,1,100,4779.268014199963,2021,1,24,1,2,3056,42954.12946691233,2,6,5,6,1,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,1,3,2,"(35.2,48.4]",100004.07916503976,0
688,1,100,2066.303532388983,2021,1,23,3,1,3051,159432.48450407494,2,1,6,1,1,0,0,0,1,NA,NA,NA,NA,NA,1,NA,0,0,1,0,1,0,0,0,0,0,1,1,2,3,"(35.2,48.4]",87014.41254940815,55908.94733959341
689,1,100,1789.985986613438,2021,1,21,2,2,3044,139482.24337904656,4,1,4,1,1,0,0,0,0,NA,NA,NA,NA,NA,1,NA,1,0,0,0,0,0,1,0,0,1,0,1,2,3,"(61.6,74.8]",152334.2346291517,0
690,1,100,105.66253412923402,2021,1,29,2,1,3083,84198.05521624045,2,6,6,3,1,0,0,0,0,1,0,1,0,0,1,4,0,0,0,0,1,0,0,0,0,1,1,1,2,3,"(48.4,61.6]",43263.619618737495,0
691,1,100,1095.0643865389202,2021,1,20,2,0,3100,64963.8186891091,2,6,5,2,1,1,0,0,1,1,1,0,0,0,3,3,1,0,1,1,0,0,1,0,0,1,0,0,1,2,"(48.4,61.6]",122797.98968211692,0
692,1,100,349.93746497492214,2021,1,25,3,2,3001,206150.5344063526,2,1,6,1,1,1,1,0,0,NA,NA,NA,NA,NA,3,NA,0,0,0,1,0,0,1,0,0,0,1,0,1,1,"(48.4,61.6]",139319.2897739497,0
693,1,100,546.7795778132877,2021,1,14,3,1,3172,152242.2541848759,4,6,6,4,0,0,0,0,0,0,0,0,1,0,1,3,0,0,1,0,0,0,0,0,0,1,0,0,1,3,"(35.2,48.4]",67145.52247603548,0
694,1,100,3500.213400669779,2021,1,29,1,-0,3109,55300.949614676945,1,2,5,1,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,1,0,1,2,"(35.2,48.4]",60457.68398902045,104640.90038172784
695,1,100,275.50602163547933,2021,1,2,2,2,3159,72420.55060473579,2,1,6,3,1,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,1,0,1,0,0,1,0,0,3,2,"(48.4,61.6]",78763.24676530114,92130.12533114995
696,1,100,775.8762644673321,2021,1,2,1,1,3034,137737.01205156223,5,6,3,6,1,1,0,0,0,0,0,1,1,0,1,3,1,0,1,0,0,1,1,0,0,0,0,0,1,1,"(61.6,74.8]",64116.230436811835,94928.90966623249
697,1,100,1249.0613470638712,2021,1,7,3,0,3065,219159.42961584506,2,3,1,3,1,0,0,0,0,0,0,0,1,0,1,4,0,0,0,0,1,1,0,1,0,1,0,0,1,2,"(48.4,61.6]",46256.82153541363,85374.0272357321
698,1,100,2778.248623261934,2021,1,6,2,0,3020,111624.44268509347,2,6,4,1,1,1,0,0,0,0,0,0,1,0,2,3,1,0,1,0,0,0,1,0,0,1,0,0,1,2,"(35.2,48.4]",186413.22842196992,82203.29214511393
699,1,100,80.45180424934281,2021,1,11,2,2,3112,98630.84889631151,2,3,6,6,0,0,0,0,1,1,0,0,0,0,1,4,0,0,1,0,0,0,0,0,1,0,0,0,1,1,"(48.4,61.6]",72246.01113975352,0
700,1,100,236.7060223308367,2021,1,16,2,1,3127,70413.36356337745,2,2,5,6,1,0,0,0,1,0,0,0,0,0,1,3,0,1,1,0,0,0,1,0,0,1,1,0,1,3,"(48.4,61.6]",75186.22632329316,130045.80962954923
701,1,100,371.1419658129509,2021,1,9,1,3,3141,128732.14307915777,4,6,6,3,1,0,0,0,0,0,0,0,1,0,1,3,1,0,1,0,0,0,1,1,0,1,0,0,1,1,"(21.9,35.2]",128311.90198420256,68707.48001347059
702,1,100,272.5583441983733,2021,1,9,2,1,3050,168992.98450498807,2,4,1,2,0,0,0,0,0,0,0,0,1,0,3,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,"(35.2,48.4]",156114.91918895286,0
703,1,100,604.8512645401512,2021,1,31,1,0,3087,95044.75779318283,6,6,6,6,1,0,0,0,1,0,0,0,1,0,1,3,0,1,1,0,0,0,0,0,0,1,0,0,3,3,"(48.4,61.6]",61326.08619892607,103128.94590956811
704,1,100,442.72283798568617,2021,1,30,2,1,3069,0,2,6,4,1,1,1,0,0,1,0,0,1,1,0,1,3,0,0,1,0,0,0,0,0,1,1,0,0,3,1,"(48.4,61.6]",74750.23990148134,0
705,1,100,120.44026500264671,2021,1,15,3,3,3207,68022.43051415977,2,1,6,1,1,1,0,0,1,NA,NA,NA,NA,NA,2,NA,1,0,0,0,0,0,1,0,0,1,0,1,1,3,"(21.9,35.2]",100529.67412846404,153472.26176663462
706,1,100,235.09561138015707,2021,1,24,2,0,3114,105082.17220063285,1,4,6,2,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,2,1,"(48.4,61.6]",58354.68672373854,107380.05747274082
707,1,100,784.9231029237113,2021,1,7,3,0,3080,71257.55497405012,2,6,4,1,1,0,0,1,0,0,1,0,0,0,4,3,0,0,1,0,0,0,0,1,1,0,0,0,1,2,"(61.6,74.8]",26307.32850418703,99977.73987686126
708,1,100,263.7250853591198,2021,1,16,2,-0,3116,229501.7819773824,3,1,1,2,1,0,0,0,0,0,0,1,1,0,2,4,0,0,0,1,0,0,0,0,0,1,0,0,1,3,"(21.9,35.2]",72651.1300741978,71643.48321241605
709,1,100,509.3308057524431,2021,1,30,1,1,3084,133423.35195268737,6,3,6,1,1,0,0,0,0,0,0,1,1,0,2,1,0,0,1,1,0,0,1,0,0,0,0,1,1,1,"(48.4,61.6]",70939.88488105117,126758.54701260591
710,1,100,310.7300852216785,2021,1,14,2,1,3126,179100.75186384225,2,2,6,6,1,0,0,0,0,1,0,0,1,0,4,4,1,0,1,1,0,0,1,0,0,0,0,0,3,2,"(48.4,61.6]",40391.6732571833,0
711,1,100,654.7429615128933,2021,1,24,2,1,3204,150992.75357673716,2,1,6,1,1,0,0,1,0,0,1,0,0,0,1,4,1,0,1,1,0,0,1,0,0,0,0,0,1,3,"(35.2,48.4]",196006.07032279606,88815.68330042296
712,1,100,148.70437531844527,2021,1,30,2,2,3148,0,6,2,6,1,1,0,0,0,0,1,0,0,1,0,2,4,0,0,1,1,1,1,1,0,0,1,0,0,2,2,"(48.4,61.6]",146554.47446286847,93965.39798660277
713,1,100,900.6751243425723,2021,1,29,2,1,3063,156306.11078041868,2,5,6,2,1,0,0,0,0,1,1,0,0,0,1,4,1,0,1,0,0,0,1,0,0,0,0,0,1,2,"(48.4,61.6]",78360.6875617061,62910.195744710836
714,1,100,266.5739647642898,2021,1,5,3,1,3131,164385.7810563533,2,2,6,2,1,0,0,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,2,2,"(48.4,61.6]",128634.54201365336,100616.05365373101
715,1,100,501.35449428292554,2021,1,13,3,3,3091,136602.4511816241,6,6,6,1,1,0,1,1,0,0,0,1,1,1,2,4,0,0,1,1,0,0,1,0,0,1,0,0,3,3,"(48.4,61.6]",102484.36485991368,129203.29749436086
716,1,100,453.68813709680404,2021,1,3,1,0,3069,0,2,6,6,1,1,0,0,1,0,0,0,0,1,0,2,3,1,0,1,0,0,0,1,0,0,0,0,0,1,3,"(48.4,61.6]",133637.68627415656,114334.50674605809
717,1,100,340.5403133964861,2021,1,11,1,1,3042,83801.17375496333,2,1,6,1,1,1,0,1,0,NA,NA,NA,NA,NA,1,NA,0,0,0,1,0,1,0,0,0,1,0,0,1,2,"(48.4,61.6]",187428.98969316718,92289.78272050605
718,1,100,292.8722017297615,2021,1,2,2,2,3191,0,3,6,6,1,1,0,0,0,1,1,0,0,1,1,1,3,0,0,1,0,0,0,1,1,0,1,0,1,1,3,"(35.2,48.4]",99592.31992372204,94784.53398225197
719,1,100,1814.8182566778921,2021,1,4,3,3,3114,162187.283574904,4,6,6,6,1,0,0,0,0,1,0,0,0,1,1,4,0,0,1,0,0,0,0,0,0,0,0,0,1,3,"(48.4,61.6]",97238.05667150722,164762.42262161712
720,1,100,739.8994415761395,2021,1,8,1,-0,3160,71476.82290136999,6,1,6,1,1,0,0,1,0,NA,NA,NA,NA,NA,2,NA,0,0,1,0,0,0,1,0,0,1,0,1,1,1,"(48.4,61.6]",84209.54591552773,183627.56507235422
721,1,100,2480.00789487799,2021,1,16,1,0,3126,71132.41347264539,2,6,5,6,1,0,1,0,0,1,0,0,1,1,1,4,0,1,0,0,0,0,0,0,0,1,0,1,2,2,"(35.2,48.4]",73755.87778563402,102859.17131887113
722,1,100,4537.189490117943,2021,1,28,3,2,3041,93448.2331664322,5,1,6,1,1,0,1,0,0,NA,NA,NA,NA,NA,1,NA,1,0,0,0,0,0,0,0,0,1,0,0,3,3,"(48.4,61.6]",116339.17329941386,0
723,1,100,352.100038840515,2021,1,17,3,0,3089,61453.27959987701,6,6,3,4,1,0,1,0,1,0,0,1,0,0,4,1,0,1,1,1,0,1,1,0,0,1,0,0,3,3,"(35.2,48.4]",36451.703180157434,0
724,1,100,2166.7811075084837,2021,1,26,1,0,3006,107391.66587529214,2,6,3,6,1,0,1,0,0,0,0,0,1,0,2,3,0,0,0,0,0,0,1,0,0,0,0,1,2,3,"(35.2,48.4]",81632.0580884327,NA
725,1,100,1296.8422923801277,2021,1,20,2,-0,3062,113066.8469566826,2,6,4,6,1,0,0,0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,1,0,0,0,0,0,3,3,"(48.4,61.6]",148704.39263978798,158891.1753517138
726,1,100,169.7472480071504,2021,1,24,3,-0,3172,77278.2347250167,2,3,3,1,1,0,0,0,1,1,0,0,0,0,2,2,1,0,1,0,0,0,1,0,0,1,1,0,1,2,"(48.4,61.6]",71481.8589341657,0
727,1,100,494.36192917285734,2021,1,2,2,0,3105,135468.39320425753,2,6,6,6,1,0,1,0,0,0,0,0,1,0,1,3,0,1,0,0,0,0,0,0,0,1,0,0,3,2,"(48.4,61.6]",123987.13292252032,0
728,1,100,408.5333961691193,2021,1,25,1,-0,3148,99592.78897341684,2,1,6,6,1,0,0,0,1,1,0,0,0,0,1,2,0,0,0,0,1,1,1,0,0,0,0,0,1,2,"(35.2,48.4]",65898.1260816213,86154.63767816978
729,1,100,1581.2329342880707,2021,1,20,2,2,3011,110680.1091727248,2,2,3,2,1,0,0,0,0,0,1,0,0,0,2,1,1,1,1,0,1,1,1,0,0,1,0,1,1,1,"(35.2,48.4]",99586.71782033185,166166.66272537445
730,1,100,1236.5590765791953,2021,1,20,2,2,3103,80121.65746508724,2,5,6,5,1,0,0,1,0,0,0,0,1,0,1,4,1,0,0,0,0,0,1,1,0,1,0,1,3,1,"(61.6,74.8]",133220.5580890843,109672.8226629748
731,1,100,598.4159798084031,2021,1,27,2,1,3079,0,4,6,1,1,1,0,0,0,0,1,0,0,1,0,1,4,1,0,0,0,0,0,1,1,0,1,1,0,2,2,"(61.6,74.8]",54762.52287844542,99795.30023379294
732,1,100,1236.3353504800111,2021,1,28,3,1,3103,119162.85083950477,2,4,5,1,1,0,1,0,0,0,0,0,1,0,1,2,0,1,0,0,0,0,1,0,0,1,0,1,1,1,"(48.4,61.6]",81353.3494931079,207926.064308037
733,1,100,298.94314424469377,2021,1,3,2,1,3120,103904.88204128658,6,6,6,2,1,0,1,0,0,0,1,0,1,1,1,2,1,0,1,0,0,0,0,0,0,1,0,1,1,3,"(48.4,61.6]",99355.47227872664,109454.9358676784
734,1,100,487.24114823002634,2021,1,11,1,0,3016,121980.88966108927,1,6,6,1,1,0,0,0,0,1,0,1,0,1,3,2,1,0,1,0,0,0,0,0,0,1,0,1,3,2,"(48.4,61.6]",49175.48622232327,132117.21318458553
735,1,100,1513.3695190386566,2021,1,28,3,1,3091,79781.84384442374,2,6,6,6,1,0,0,0,1,0,0,0,0,0,1,2,0,0,1,0,1,1,0,0,0,0,0,0,2,2,"(61.6,74.8]",165984.2992923634,0
736,1,100,57.98186484785135,2021,1,16,1,1,3194,81701.55020493866,5,2,2,1,1,0,0,0,0,1,0,0,1,0,1,4,1,0,1,0,0,0,1,0,0,0,0,1,3,2,"(48.4,61.6]",111899.2893282926,0
737,1,100,329.3136999686543,2021,1,2,5,2,3206,71373.01098459093,5,2,6,3,1,0,0,0,0,0,0,0,1,0,4,4,1,0,1,0,0,0,0,0,0,1,0,1,3,2,"(48.4,61.6]",183189.66710227722,231738.89484802063
738,1,100,770.9937940055548,2021,1,24,1,-0,3016,245559.09702628286,2,4,1,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,1,0,1,0,0,0,1,0,1,1,2,"(48.4,61.6]",69540.79310552767,145113.7334748717
739,1,100,623.8878615711304,2021,1,11,1,0,3012,124172.13276798453,2,1,6,1,1,0,0,0,0,NA,NA,NA,NA,NA,3,NA,1,0,0,0,0,1,0,0,0,0,0,0,2,3,"(35.2,48.4]",31765.75816779614,0
740,1,100,239.87006997559718,2021,1,16,1,1,3068,147540.3611201721,2,1,5,1,0,0,0,1,0,NA,NA,NA,NA,NA,1,NA,1,0,0,0,0,0,0,0,0,0,0,0,1,1,"(35.2,48.4]",79182.92441418741,133781.74475314748
741,1,100,848.8156384205071,2021,1,12,1,0,3066,108519.10481027784,2,6,6,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,1,1,"(35.2,48.4]",52455.831637489464,0
742,1,100,996.4802302725077,2021,1,5,3,2,3182,0,2,6,6,1,1,0,0,0,0,1,1,0,1,0,1,1,0,0,1,0,1,0,0,1,0,1,0,1,2,1,"(35.2,48.4]",123503.3130254946,200046.18001778724
743,1,100,3099.9152043197564,2021,1,12,2,1,3043,0,4,1,6,1,1,0,0,0,1,NA,NA,NA,NA,NA,4,NA,0,0,1,0,1,0,0,0,0,1,0,0,1,3,"(48.4,61.6]",122739.31784108953,0
744,1,100,184.03086734945566,2021,1,22,4,1,3178,90982.4636571334,6,6,2,1,1,0,0,0,0,0,0,0,1,0,2,4,1,0,1,0,1,0,0,0,0,1,1,0,3,2,"(35.2,48.4]",113811.72083675792,108046.57582351156
745,1,100,2568.044539552356,2021,1,16,2,1,3092,0,2,1,2,1,0,0,0,1,0,NA,NA,NA,NA,NA,1,NA,0,0,1,0,0,0,0,0,0,1,1,0,3,1,"(35.2,48.4]",67336.05816049327,167922.0153049262
746,1,100,333.2133434967859,2021,1,17,2,1,3177,75467.41067660865,2,5,6,4,1,0,1,0,1,0,0,0,1,0,4,3,1,0,1,1,0,0,0,0,0,1,0,0,1,2,"(48.4,61.6]",48808.74529913292,91547.33141026383
747,1,100,171.82418899578988,2021,1,24,1,2,3045,0,2,6,6,1,1,0,1,1,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,1,0,0,2,2,"(48.4,61.6]",146357.8059813435,0
748,1,100,673.7945293908311,2021,1,23,1,0,3207,105178.59853711129,6,1,6,1,1,0,0,0,0,NA,NA,NA,NA,NA,4,NA,1,1,1,0,0,0,0,0,0,0,0,0,2,1,"(35.2,48.4]",107717.38195207596,208614.2439238166
749,1,100,1054.5043303060006,2021,1,25,3,2,3023,141173.31155370694,2,1,2,1,0,0,0,0,0,NA,NA,NA,NA,NA,2,NA,1,0,1,0,0,0,0,1,0,1,1,1,1,3,"(61.6,74.8]",59881.208754720356,245919.21176546803
750,1,100,949.8095266705307,2021,1,28,2,2,3177,228900.5496996441,6,6,6,6,1,0,1,0,0,0,0,1,1,0,4,2,0,0,1,0,0,1,0,0,0,0,0,1,3,2,"(48.4,61.6]",137414.96089696148,178139.12948243515
751,1,100,679.7773506491275,2021,1,18,5,4,3017,170070.3281656026,2,1,6,6,1,0,0,0,0,1,0,0,1,0,2,1,0,0,1,0,0,0,1,0,0,0,0,0,1,3,"(48.4,61.6]",93671.04773936752,153765.88472054957
752,1,100,285.4406469215763,2021,1,4,2,0,3150,176570.14291936782,2,1,1,1,0,0,0,0,0,NA,NA,NA,NA,NA,1,NA,0,0,1,1,0,0,1,0,0,1,0,1,2,3,"(48.4,61.6]",84749.13854873023,180789.03462573036
753,1,100,1230.7518118837713,2021,1,4,1,0,3202,0,4,1,6,1,1,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,1,0,1,1,0,1,0,1,1,3,"(35.2,48.4]",81293.30617038417,125553.16846662424
754,1,100,248.52119620328762,2021,1,27,1,1,3063,0,2,2,3,1,1,0,0,0,0,0,0,1,1,1,1,3,1,0,0,0,1,0,1,0,0,1,0,0,2,1,"(74.8,88.1]",158431.85486508274,55937.09737453729
755,1,100,322.82739130246284,2021,1,18,5,2,3131,136804.09238454755,2,6,6,1,1,0,0,0,0,1,0,0,0,0,1,3,0,0,1,0,0,1,0,0,0,1,0,0,1,3,"(35.2,48.4]",185579.62899784182,128959.09323345509
756,1,100,888.2774361540072,2021,1,2,1,1,3124,243054.39396047857,2,3,4,3,1,0,1,0,0,0,0,1,1,1,1,4,1,0,1,0,1,0,0,0,0,0,0,0,3,1,"(35.2,48.4]",92703.30148138534,103586.99103866053
757,1,100,473.03624535302606,2021,1,30,1,0,3143,97908.36245812157,3,2,6,3,1,0,0,1,0,0,0,0,1,0,1,4,0,1,0,0,0,1,0,1,0,1,0,1,2,1,"(48.4,61.6]",59228.8968610999,0
758,1,100,622.5796129667422,2021,1,24,2,1,3071,130106.61438704238,2,2,6,6,1,0,0,0,0,0,0,1,1,0,2,4,0,0,0,0,0,0,0,0,0,1,0,1,1,1,"(35.2,48.4]",78272.92966451398,116372.932173435
759,1,100,2652.1650706355936,2021,1,9,3,2,3013,72708.0027749706,2,1,6,1,1,0,0,0,1,1,0,0,0,1,1,3,0,0,1,0,0,1,1,1,0,1,0,1,3,2,"(48.4,61.6]",117304.64839090736,144046.8044840074
760,1,100,1557.6939538798156,2021,1,27,2,2,3197,217049.1409818389,2,5,5,1,1,0,0,0,0,0,0,1,1,0,1,2,0,0,1,0,0,0,1,0,0,1,0,1,2,1,"(61.6,74.8]",38644.6894446491,136219.72076870786
761,1,100,891.8440872815602,2021,1,29,1,-0,3156,77137.93530857153,3,6,2,1,1,0,0,0,0,1,0,0,0,0,4,3,0,0,1,0,1,0,0,0,1,0,0,0,1,1,"(48.4,61.6]",153472.62527785805,109125.17945303454
762,0,88,NA,NA,NA,NA,2,-0,3206,73155.12498731255,2,6,5,6,1,0,0,0,0,1,0,0,1,1,2,4,1,0,0,0,1,0,0,0,0,1,0,0,NA,NA,"(35.2,48.4]",99369.2055942873,0
763,1,100,1251.1363850241344,2021,1,25,3,1,3003,71848.86673764713,2,1,6,1,1,0,0,0,0,NA,NA,NA,NA,NA,1,NA,1,0,0,0,0,1,0,0,0,0,0,1,1,1,"(35.2,48.4]",100346.02874373915,0
764,1,100,607.1740082114887,2021,1,20,2,1,3193,124739.39593290519,2,6,6,1,1,1,0,0,0,0,0,0,1,0,3,3,1,0,1,0,0,0,1,0,0,1,0,0,1,3,"(48.4,61.6]",255586.1887162827,0
765,1,100,166.79773844740862,2021,1,13,3,1,3071,178589.62688418425,2,6,6,1,1,1,0,0,0,1,0,1,0,0,1,4,0,0,0,0,0,0,1,0,0,0,0,1,1,2,"(61.6,74.8]",81359.88644031044,0
766,1,100,2850.0296482731405,2021,1,28,2,2,3025,138792.23899136137,2,6,6,1,1,1,0,1,0,0,0,1,1,0,2,4,0,1,0,0,0,0,1,0,0,0,0,0,1,3,"(35.2,48.4]",130639.28149853798,0
767,1,100,530.9720906812018,2021,1,25,1,0,3002,0,2,6,5,1,1,0,1,0,0,0,0,0,0,0,1,2,0,0,1,1,0,0,1,0,1,1,1,1,3,3,"(35.2,48.4]",148752.2096882103,0
768,1,100,676.997494796472,2021,1,5,2,2,3003,220650.15139185495,2,6,3,3,1,0,0,0,1,0,0,0,0,0,3,3,0,0,1,1,0,0,0,0,0,0,0,1,2,3,"(35.2,48.4]",131084.30364081333,0
769,1,100,1011.0868606835863,2021,1,31,1,0,3047,163547.03924855316,6,1,6,1,1,0,1,0,0,NA,NA,NA,NA,NA,1,NA,0,0,1,0,1,0,0,0,0,0,0,1,3,2,"(61.6,74.8]",229422.40467986808,255387.61862898752
770,1,100,923.7911162065207,2021,1,6,4,1,3126,212001.36714049973,2,2,6,6,0,0,0,0,0,1,1,0,1,1,1,3,0,0,1,0,1,0,0,0,0,1,0,1,2,2,"(35.2,48.4]",80035.3522512808,0
771,1,100,684.9896460227227,2021,1,9,2,2,3114,152743.61412123984,2,6,6,3,0,0,0,0,0,1,0,1,1,0,4,2,0,0,0,0,0,0,1,0,0,1,0,0,3,2,"(48.4,61.6]",93142.5312825373,0
772,0,33,NA,NA,NA,NA,1,1,3191,139066.2186093728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(61.6,74.8]",113341.74643348365,153360.51314783603
773,1,100,181.76623435867202,2021,1,24,3,2,3112,84682.67095477448,2,1,5,1,1,0,0,0,0,NA,NA,NA,NA,NA,3,NA,0,0,0,1,0,0,1,0,1,1,0,0,2,2,"(21.9,35.2]",146833.67777177424,102681.04683543221
774,1,100,1056.8832584100355,2021,1,19,1,0,3067,101529.59961353352,2,3,6,3,0,0,0,0,0,1,0,1,1,0,2,3,0,0,1,0,0,0,1,0,0,1,0,0,1,1,"(35.2,48.4]",60648.95799715931,208262.95947317776
775,1,100,2475.182989074577,2021,1,4,3,-0,3172,0,6,1,4,1,0,0,0,0,0,0,0,0,1,0,1,3,0,0,1,1,0,1,1,0,1,0,0,0,1,3,"(48.4,61.6]",52044.49612528134,69293.2517915729
776,1,100,367.2686284570031,2021,1,29,4,2,3167,140668.9847172436,4,1,1,1,1,0,0,0,0,NA,NA,NA,NA,NA,1,NA,1,0,1,0,0,1,1,0,0,0,0,0,3,1,"(21.9,35.2]",117255.35999987338,0
